"id","name","isFork","commits","branches","releases","forks","mainLanguage","defaultBranch","license","homepage","watchers","stargazers","contributors","size","createdAt","pushedAt","updatedAt","totalIssues","openIssues","totalPullRequests","openPullRequests","blankLines","codeLines","commentLines","metrics","lastCommit","lastCommitSHA","hasWiki","isArchived","isDisabled","isLocked","languages","labels","topics"
"227594","activiti/activiti",false,"11194","118","1000","6968","Java","develop","Apache License 2.0","https://www.activiti.org","617","10294","211","125736","2012-09-13T11:34:43","2025-04-17T05:05:17","2025-04-17T10:57:06","2387","544","2605","107","68575","295828","71775","[{""language"":""XSD"",""commentLines"":42,""codeLines"":6063,""blankLines"":458},{""language"":""JSON"",""commentLines"":0,""codeLines"":11473,""blankLines"":55},{""language"":""SQL"",""commentLines"":55,""codeLines"":8804,""blankLines"":1717},{""language"":""Java"",""commentLines"":70772,""codeLines"":199189,""blankLines"":57284},{""language"":""YAML"",""commentLines"":41,""codeLines"":396,""blankLines"":62},{""language"":""Properties"",""commentLines"":2,""codeLines"":156,""blankLines"":13},{""language"":""INI"",""commentLines"":0,""codeLines"":15,""blankLines"":4},{""language"":""Text"",""commentLines"":0,""codeLines"":184,""blankLines"":36},{""language"":""XML"",""commentLines"":710,""codeLines"":63514,""blankLines"":8816},{""language"":""Maven"",""commentLines"":49,""codeLines"":5210,""blankLines"":30},{""language"":""SVG"",""commentLines"":0,""codeLines"":326,""blankLines"":0},{""language"":""Markdown"",""commentLines"":20,""codeLines"":204,""blankLines"":97},{""language"":""Drools"",""commentLines"":0,""codeLines"":14,""blankLines"":3},{""language"":""HTML"",""commentLines"":84,""codeLines"":280,""blankLines"":0}]","2025-04-11T08:32:04","6bd986233d877542cc7f4d7832ef06f579cb6712",true,false,false,false,"{""Java"":12706516,""HTML"":21882,""SQLPL"":7430}","api;api-events;automation;blocked;blocking;bpmn;breaking-change;bug;cherry-pick;ci;community-contribution;core;database schema migration;dependencies;devops;do-not-merge;documentation;duplicate;enhancement;epic;feature-request;feedback-required;github_actions;hackathon;in progress;infrastructure;invalid;java;modeling-ui;need rebase;next-version;preview;priority1;priority2;priority3;priority5;process;question;quick;rant;ready-for-review;refactor-candidate;regression;release-notes-required;require-testing;risk;security;task;updatebot;wip;wontfix","activiti;bpm;bpmn;business-process;cloud;hxps;java;microservices;product-activiti;spring"
"255623","vaadin/framework",false,"19206","71","208","727","Java","master","Other","http://vaadin.com/","141","1786","185","487600","2012-10-19T10:41:30","2025-03-14T03:21:53","2025-03-14T03:21:54","9764","394","2847","15","126558","593216","196676","[{""language"":""SVG"",""commentLines"":41,""codeLines"":46000,""blankLines"":37},{""language"":""Sass"",""commentLines"":714,""codeLines"":25560,""blankLines"":4258},{""language"":""XML"",""commentLines"":564,""codeLines"":5492,""blankLines"":589},{""language"":""Maven"",""commentLines"":246,""codeLines"":6594,""blankLines"":420},{""language"":""Python"",""commentLines"":114,""codeLines"":594,""blankLines"":150},{""language"":""CSS"",""commentLines"":150,""codeLines"":1252,""blankLines"":319},{""language"":""HTML"",""commentLines"":137,""codeLines"":2639,""blankLines"":265},{""language"":""Java"",""commentLines"":188262,""codeLines"":438901,""blankLines"":105021},{""language"":""Ant"",""commentLines"":3,""codeLines"":40,""blankLines"":9},{""language"":""make"",""commentLines"":9,""codeLines"":99,""blankLines"":45},{""language"":""AsciiDoc"",""commentLines"":959,""codeLines"":32066,""blankLines"":9010},{""language"":""JSP"",""commentLines"":0,""codeLines"":51,""blankLines"":3},{""language"":""YAML"",""commentLines"":1,""codeLines"":21,""blankLines"":5},{""language"":""Markdown"",""commentLines"":48,""codeLines"":1435,""blankLines"":443},{""language"":""SCSS"",""commentLines"":3946,""codeLines"":22328,""blankLines"":4258},{""language"":""Bourne Shell"",""commentLines"":478,""codeLines"":1929,""blankLines"":369},{""language"":""DOS Batch"",""commentLines"":245,""codeLines"":838,""blankLines"":198},{""language"":""JavaScript"",""commentLines"":296,""codeLines"":2578,""blankLines"":494},{""language"":""Properties"",""commentLines"":463,""codeLines"":940,""blankLines"":103},{""language"":""INI"",""commentLines"":0,""codeLines"":373,""blankLines"":0},{""language"":""Text"",""commentLines"":0,""codeLines"":3486,""blankLines"":562}]","2025-03-14T03:21:49","517302323c6a50a81924fc873272b39702c2fdfb",false,false,false,false,"{""Java"":24673402,""SCSS"":718410,""JavaScript"":132121,""HTML"":102076,""Shell"":81587,""Batchfile"":39946,""Python"":34386,""CSS"":34108,""Smarty"":175}","bfp;bug;candidate;cannot reproduce;dependencies;documentation;duplicate;enhancement;epic;good first issue;help wanted;invalid;needs design;pick to 7;pick to compatibility package;pinned;prerelease version for vaadin 23.1.0;project packaging build release;push;question;released with vaadin 23.1.0.rc2;stale;v6;v7;v7-compatibility-pack;valo;waiting for author;wontfix;workaround","java;vaadin;vaadin-framework;web-application-framework"
"276065","neo4j/neo4j",false,"81412","65","72","2422","Java","release/5.26.0","GNU General Public License v3.0","http://neo4j.com","521","14070","247","663500","2012-11-12T08:46:15","2025-04-02T07:58:37","2025-04-04T02:56:05","3784","278","9747","3","256411","1643800","333600","[{""language"":""Maven"",""commentLines"":308,""codeLines"":15708,""blankLines"":1501},{""language"":""XML"",""commentLines"":265,""codeLines"":499,""blankLines"":129},{""language"":""Bourne Shell"",""commentLines"":227,""codeLines"":415,""blankLines"":87},{""language"":""Markdown"",""commentLines"":0,""codeLines"":219,""blankLines"":112},{""language"":""Scala"",""commentLines"":86605,""codeLines"":536271,""blankLines"":84719},{""language"":""Properties"",""commentLines"":0,""codeLines"":3,""blankLines"":0},{""language"":""make"",""commentLines"":11,""codeLines"":93,""blankLines"":34},{""language"":""Ant"",""commentLines"":1,""codeLines"":15,""blankLines"":2},{""language"":""PowerShell"",""commentLines"":234,""codeLines"":324,""blankLines"":98},{""language"":""CSV"",""commentLines"":0,""codeLines"":7,""blankLines"":0},{""language"":""Text"",""commentLines"":0,""codeLines"":61708,""blankLines"":14996},{""language"":""AsciiDoc"",""commentLines"":0,""codeLines"":684,""blankLines"":191},{""language"":""ANTLR Grammar"",""commentLines"":128,""codeLines"":5431,""blankLines"":1373},{""language"":""Java"",""commentLines"":243852,""codeLines"":989668,""blankLines"":151273},{""language"":""DOS Batch"",""commentLines"":34,""codeLines"":8,""blankLines"":4},{""language"":""JSON"",""commentLines"":0,""codeLines"":8601,""blankLines"":5},{""language"":""Dockerfile"",""commentLines"":5,""codeLines"":19,""blankLines"":10},{""language"":""HTML"",""commentLines"":0,""codeLines"":10,""blankLines"":0},{""language"":""Bourne Again Shell"",""commentLines"":52,""codeLines"":215,""blankLines"":83},{""language"":""Cucumber"",""commentLines"":1878,""codeLines"":23902,""blankLines"":1794}]","2024-12-03T01:21:30","c68156edf24164435ab1ac257ec633134c2887f7",true,false,false,false,"{""Java"":38545456,""Scala"":16101091,""Gherkin"":285061,""Roff"":62526,""Shell"":33886,""PowerShell"":21127,""Makefile"":4236,""Batchfile"":1796,""Dockerfile"":512,""HTML"":146}","1.9;2.0;2.1;2.2;2.3;3.0;3.1;3.2;3.3;3.4;3.5;4.0;bolt server;browser;bug;build;causal clustering;changelog;config;cypher;dependencies;desktop;docs;enhancement;fabric;feature;ha;invalid;just for building;need-more-info;not ready for merge;opencypher;operability;performance;priority;protocol change;question;security;shell;team-bloom;team-clg;team-cluster;team-connectors;team-cypher;team-documentation;team-drivers;team-kernel;team-packaging;team-ux;test-only;tools;wontfix","cypher;database;graph;graph-database;graphdb;neo4j;nosql"
"293250","linkedin/rest.li",false,"2944","77","1","551","Java","master","Other","rest.li","184","2519","114","27269","2012-11-30T07:37:51","2025-04-11T06:25:27","2025-04-12T02:30:53","134","48","918","54","74758","422400","100976","[{""language"":""Gradle"",""commentLines"":261,""codeLines"":2244,""blankLines"":335},{""language"":""YAML"",""commentLines"":12,""codeLines"":75,""blankLines"":6},{""language"":""Protocol Buffers"",""commentLines"":71,""codeLines"":53,""blankLines"":16},{""language"":""Properties"",""commentLines"":10,""codeLines"":18,""blankLines"":2},{""language"":""Velocity Template Language"",""commentLines"":530,""codeLines"":2415,""blankLines"":236},{""language"":""Bourne Shell"",""commentLines"":224,""codeLines"":904,""blankLines"":195},{""language"":""JavaScript"",""commentLines"":0,""codeLines"":28,""blankLines"":0},{""language"":""Markdown"",""commentLines"":0,""codeLines"":6130,""blankLines"":1304},{""language"":""Bourne Again Shell"",""commentLines"":45,""codeLines"":218,""blankLines"":42},{""language"":""Text"",""commentLines"":0,""codeLines"":510,""blankLines"":49},{""language"":""Python"",""commentLines"":22,""codeLines"":310,""blankLines"":88},{""language"":""CSS"",""commentLines"":12,""codeLines"":198,""blankLines"":51},{""language"":""HTML"",""commentLines"":0,""codeLines"":612,""blankLines"":25},{""language"":""Groovy"",""commentLines"":65,""codeLines"":803,""blankLines"":150},{""language"":""ANTLR Grammar"",""commentLines"":53,""codeLines"":145,""blankLines"":61},{""language"":""Ruby"",""commentLines"":0,""codeLines"":8,""blankLines"":1},{""language"":""DOS Batch"",""commentLines"":2,""codeLines"":66,""blankLines"":21},{""language"":""Java"",""commentLines"":99585,""codeLines"":386597,""blankLines"":72009},{""language"":""XML"",""commentLines"":22,""codeLines"":249,""blankLines"":43},{""language"":""JSON"",""commentLines"":0,""codeLines"":20527,""blankLines"":5},{""language"":""R"",""commentLines"":62,""codeLines"":290,""blankLines"":119}]","2025-04-11T04:58:55","5d2abfe0b3b51ce766ed20e056c8425491b28aaa",true,false,false,false,"{""Java"":20249526,""Groovy"":37096,""Shell"":35015,""Python"":22777,""HTML"":18287,""R"":17705,""ANTLR"":8704,""CSS"":5667,""Ruby"":274}","backlog;backward-incompatible;bug;build;documentation;duplicate;enhancement;invalid;performance;plugin;proposal;question;streaming;v30;v31;wontfix",""
"308998","alluxio/alluxio",false,"33836","362","61","2940","Java","main","Apache License 2.0","https://www.alluxio.io","441","6938","350","205627","2012-12-21T05:43:46","2025-02-18T07:15:58","2025-02-19T06:11:52","2215","639","16489","394","68510","508256","130368","[{""language"":""JSON"",""commentLines"":0,""codeLines"":104946,""blankLines"":0},{""language"":""Dockerfile"",""commentLines"":110,""codeLines"":170,""blankLines"":70},{""language"":""CSS"",""commentLines"":21,""codeLines"":154,""blankLines"":20},{""language"":""Bourne Again Shell"",""commentLines"":359,""codeLines"":1415,""blankLines"":216},{""language"":""HTML"",""commentLines"":39,""codeLines"":299,""blankLines"":44},{""language"":""YAML"",""commentLines"":2278,""codeLines"":10523,""blankLines"":544},{""language"":""Maven"",""commentLines"":1002,""codeLines"":7978,""blankLines"":619},{""language"":""Rust"",""commentLines"":301,""codeLines"":649,""blankLines"":112},{""language"":""CSV"",""commentLines"":0,""codeLines"":1345,""blankLines"":1},{""language"":""Markdown"",""commentLines"":3,""codeLines"":31003,""blankLines"":9726},{""language"":""Protocol Buffers"",""commentLines"":819,""codeLines"":2810,""blankLines"":631},{""language"":""C++"",""commentLines"":81,""codeLines"":868,""blankLines"":229},{""language"":""Java"",""commentLines"":119524,""codeLines"":324649,""blankLines"":52417},{""language"":""Go"",""commentLines"":1825,""codeLines"":6580,""blankLines"":1458},{""language"":""TypeScript"",""commentLines"":1703,""codeLines"":6846,""blankLines"":1015},{""language"":""SCSS"",""commentLines"":130,""codeLines"":159,""blankLines"":30},{""language"":""Python"",""commentLines"":91,""codeLines"":445,""blankLines"":135},{""language"":""Text"",""commentLines"":0,""codeLines"":139,""blankLines"":8},{""language"":""SVG"",""commentLines"":0,""codeLines"":3,""blankLines"":0},{""language"":""Sass"",""commentLines"":0,""codeLines"":289,""blankLines"":30},{""language"":""XML"",""commentLines"":195,""codeLines"":1037,""blankLines"":102},{""language"":""Bourne Shell"",""commentLines"":1536,""codeLines"":4431,""blankLines"":795},{""language"":""JavaScript"",""commentLines"":52,""codeLines"":90,""blankLines"":8},{""language"":""C/C++ Header"",""commentLines"":62,""codeLines"":327,""blankLines"":70},{""language"":""make"",""commentLines"":32,""codeLines"":112,""blankLines"":41},{""language"":""TOML"",""commentLines"":51,""codeLines"":41,""blankLines"":8},{""language"":""Handlebars"",""commentLines"":0,""codeLines"":131,""blankLines"":31},{""language"":""Ruby"",""commentLines"":77,""codeLines"":617,""blankLines"":107},{""language"":""Properties"",""commentLines"":77,""codeLines"":200,""blankLines"":43}]","2024-11-11T09:59:58","e1f4443bb4ef24bb12d2f7013c94edc36961da31",true,false,false,false,"{""Java"":17554161,""TypeScript"":340217,""Shell"":295242,""Go"":294689,""C++"":47930,""Rust"":33968,""Mustache"":24853,""Python"":18085,""Ruby"":15044,""Dockerfile"":12086,""SCSS"":12027,""JavaScript"":9992,""C"":7326,""Makefile"":6312,""Roff"":5919,""Handlebars"":3633,""HTML"":3412}","api change;area-apis;area-benchmark;area-build;area-client;area-configuration;area-docker;area-emr;area-exception;area-fuse;area-ha;area-jobservice;area-k8s;area-log;area-master;area-metrics;area-native;area-rpc;area-s3-rest-api;area-security;area-shell;area-structured-data;area-ufs;area-webui;area-worker;breaks-compatibility;cla-missing;dependencies;doc fix;go;help-wanted;java;needs-info;needs-response;pom change;priority-high;priority-low;priority-medium;stale;task-easy;task-good-first-issue;task-hard;task-medium;type-bug;type-code-quality;type-debt;type-devops;type-docs;type-ease-of-use;type-feature;type-performance;type-resource;type-sync;workload-machine-learning;workload-presto","alluxio;data-analysis;data-orchestration;hadoop;memory-speed;presto;spark;tensorflow;virtual-distributed-filesystem"
"311101","lwjgl/lwjgl3",false,"4217","10","21","649","Java","master","BSD 3-Clause New or Revised License","https://www.lwjgl.org","159","4950","47","126215","2012-12-23T03:40:04","2025-03-02T11:00:50","2025-03-02T11:00:56","831","79","180","0","313417","1247855","496790","[{""language"":""Java"",""commentLines"":423688,""codeLines"":804435,""blankLines"":226076},{""language"":""GLSL"",""commentLines"":0,""codeLines"":65,""blankLines"":18},{""language"":""Assembly"",""commentLines"":171,""codeLines"":342,""blankLines"":89},{""language"":""Properties"",""commentLines"":5,""codeLines"":16,""blankLines"":1},{""language"":""DOS Batch"",""commentLines"":2,""codeLines"":75,""blankLines"":23},{""language"":""C++"",""commentLines"":1869,""codeLines"":20241,""blankLines"":4076},{""language"":""Kotlin"",""commentLines"":11838,""codeLines"":172460,""blankLines"":40902},{""language"":""XML"",""commentLines"":112,""codeLines"":6517,""blankLines"":107},{""language"":""JSON"",""commentLines"":0,""codeLines"":29,""blankLines"":0},{""language"":""Objective-C"",""commentLines"":54,""codeLines"":439,""blankLines"":106},{""language"":""Gradle"",""commentLines"":42,""codeLines"":414,""blankLines"":31},{""language"":""OpenCL"",""commentLines"":9,""codeLines"":64,""blankLines"":7},{""language"":""Text"",""commentLines"":0,""codeLines"":2780,""blankLines"":426},{""language"":""Objective-C++"",""commentLines"":17,""codeLines"":38,""blankLines"":10},{""language"":""C"",""commentLines"":14110,""codeLines"":116046,""blankLines"":17354},{""language"":""Maven"",""commentLines"":5,""codeLines"":33,""blankLines"":6},{""language"":""Bourne Shell"",""commentLines"":119,""codeLines"":105,""blankLines"":30},{""language"":""C/C++ Header"",""commentLines"":44530,""codeLines"":117484,""blankLines"":23080},{""language"":""YAML"",""commentLines"":7,""codeLines"":545,""blankLines"":12},{""language"":""Markdown"",""commentLines"":1,""codeLines"":2874,""blankLines"":559},{""language"":""Ant"",""commentLines"":211,""codeLines"":2853,""blankLines"":504}]","2025-03-02T10:24:29","5bd237c53774aa52703b35cc2e692d7113db2bca",false,false,false,false,"{""Java"":70816243,""C"":11334341,""Kotlin"":6516965,""C++"":3563060,""Objective-C"":33924,""Assembly"":15150,""Objective-C++"":2004,""GLSL"":1703,""Batchfile"":303,""Shell"":291}","3rd party;duplicate;good first issue;help-wanted;priority: critical;priority: high;priority: low;priority: medium;status: abandoned;status: accepted;status: available;status: awaiting response;status: blocked;status: cannot reproduce;status: completed;status: in progress;status: needs details/clarity;status: off-topic;status: on hold;status: pending;status: review needed;status: revision needed;type: bug;type: enhancement;type: maintenance;type: question","bindings;fmod;freetype;glfw;harfbuzz;java;kotlin;lwjgl;openal;opencl;opengl;opengl-es;openxr;vr;vulkan"
"340558","processing/processing",false,"13214","4","48","1499","Java","master","Other","http://processing.org","427","6488","111","1648015","2013-01-24T09:17:22","2024-12-18T10:51:07","2024-12-19T08:51:29","5138","471","1049","25","38794","142084","54413","[{""language"":""Ant"",""commentLines"":438,""codeLines"":1524,""blankLines"":383},{""language"":""make"",""commentLines"":1,""codeLines"":14,""blankLines"":5},{""language"":""YAML"",""commentLines"":0,""codeLines"":28,""blankLines"":3},{""language"":""C/C++ Header"",""commentLines"":77,""codeLines"":40,""blankLines"":16},{""language"":""Properties"",""commentLines"":1170,""codeLines"":4844,""blankLines"":855},{""language"":""Markdown"",""commentLines"":24,""codeLines"":246,""blankLines"":114},{""language"":""GLSL"",""commentLines"":360,""codeLines"":731,""blankLines"":284},{""language"":""Bourne Shell"",""commentLines"":72,""codeLines"":231,""blankLines"":74},{""language"":""Java"",""commentLines"":50756,""codeLines"":99432,""blankLines"":29967},{""language"":""XML"",""commentLines"":26,""codeLines"":877,""blankLines"":22},{""language"":""Arduino Sketch"",""commentLines"":636,""codeLines"":2314,""blankLines"":580},{""language"":""Objective-C"",""commentLines"":64,""codeLines"":167,""blankLines"":46},{""language"":""HTML"",""commentLines"":74,""codeLines"":278,""blankLines"":32},{""language"":""Python"",""commentLines"":0,""codeLines"":19,""blankLines"":7},{""language"":""CSS"",""commentLines"":1,""codeLines"":35,""blankLines"":7},{""language"":""C"",""commentLines"":51,""codeLines"":349,""blankLines"":89},{""language"":""DOS Batch"",""commentLines"":0,""codeLines"":2,""blankLines"":1},{""language"":""ANTLR Grammar"",""commentLines"":663,""codeLines"":1296,""blankLines"":267},{""language"":""INI"",""commentLines"":0,""codeLines"":1822,""blankLines"":0},{""language"":""Text"",""commentLines"":0,""codeLines"":27835,""blankLines"":6042}]","2024-12-18T10:51:07","a76733d1c20f694685a5eeb12a00a1634c4bc627",true,false,false,false,"{""Java"":5575938,""Processing"":90831,""GAP"":50855,""GLSL"":47397,""ANTLR"":12653,""Shell"":12539,""C"":11794,""Objective-C"":11200,""HTML"":10360,""Python"":719,""CSS"":600,""Makefile"":508,""C++"":259,""Batchfile"":165}","android;arm;book;cantfix;core;critical;debugger;duplicate;editor;enhancement;forum;help wanted;high;i18n;imported;invalid;io;javafx;known;libraries;linux;low;macosx;manager;opengl;pde;preprocessor;reference;revised;revision needed;serial;shape;tools;tweak;video;web;windows;wontfix","art;design;education;java;learning;pde;processing"
"367372","owlcs/owlapi",false,"2847","9","0","315","Java","version5",,,"65","821","34","146664","2013-02-17T11:51:14","2024-09-08T01:31:00","2024-09-08T01:30:25","926","97","223","5","31176","223309","69531","[{""language"":""Markdown"",""commentLines"":0,""codeLines"":1791,""blankLines"":457},{""language"":""XML"",""commentLines"":895,""codeLines"":60011,""blankLines"":5108},{""language"":""Properties"",""commentLines"":0,""codeLines"":22,""blankLines"":0},{""language"":""YAML"",""commentLines"":0,""codeLines"":8,""blankLines"":1},{""language"":""Java"",""commentLines"":68460,""codeLines"":151143,""blankLines"":23940},{""language"":""Maven"",""commentLines"":156,""codeLines"":1499,""blankLines"":49},{""language"":""CSS"",""commentLines"":11,""codeLines"":210,""blankLines"":17},{""language"":""Text"",""commentLines"":0,""codeLines"":6181,""blankLines"":1087},{""language"":""HTML"",""commentLines"":9,""codeLines"":2444,""blankLines"":517}]","2024-09-08T01:30:13","0e7166f4df44d40dbe66d74c3e8710ef4fd5ee4b",true,false,false,false,"{""Java"":10548312,""HTML"":128964,""CSS"":4218}","bug;compatibility;dependencies;duplicate;enhancement;invalid;meta;modularity issue;offtopic;question;specs issue;wontfix",""
"440939","gwtproject/gwt",false,"9543","8","6","383","Java","main",,"http://www.gwtproject.org","145","1560","112","325060","2013-04-18T03:12:03","2025-04-09T10:39:42","2025-04-09T10:20:32","9903","834","206","13","141474","879548","385999","[{""language"":""HTML"",""commentLines"":255,""codeLines"":1741,""blankLines"":321},{""language"":""INI"",""commentLines"":0,""codeLines"":602,""blankLines"":0},{""language"":""Text"",""commentLines"":0,""codeLines"":4205,""blankLines"":207},{""language"":""CSS"",""commentLines"":827,""codeLines"":10500,""blankLines"":939},{""language"":""SVG"",""commentLines"":0,""codeLines"":3,""blankLines"":0},{""language"":""XSD"",""commentLines"":160,""codeLines"":966,""blankLines"":192},{""language"":""DOS Batch"",""commentLines"":0,""codeLines"":2,""blankLines"":0},{""language"":""Starlark"",""commentLines"":2,""codeLines"":17,""blankLines"":5},{""language"":""XSLT"",""commentLines"":87,""codeLines"":456,""blankLines"":61},{""language"":""JavaScript"",""commentLines"":1422,""codeLines"":2784,""blankLines"":537},{""language"":""Bazel"",""commentLines"":235,""codeLines"":1082,""blankLines"":101},{""language"":""Ant"",""commentLines"":172,""codeLines"":2218,""blankLines"":246},{""language"":""JSP"",""commentLines"":1,""codeLines"":10,""blankLines"":0},{""language"":""Markdown"",""commentLines"":10,""codeLines"":199,""blankLines"":100},{""language"":""Protocol Buffers"",""commentLines"":66,""codeLines"":158,""blankLines"":47},{""language"":""YAML"",""commentLines"":23,""codeLines"":152,""blankLines"":7},{""language"":""Properties"",""commentLines"":19139,""codeLines"":47741,""blankLines"":1825},{""language"":""Bourne Shell"",""commentLines"":39,""codeLines"":222,""blankLines"":43},{""language"":""Maven"",""commentLines"":92,""codeLines"":450,""blankLines"":51},{""language"":""Java"",""commentLines"":358994,""codeLines"":795245,""blankLines"":135337},{""language"":""DTD"",""commentLines"":48,""codeLines"":156,""blankLines"":7},{""language"":""XML"",""commentLines"":4427,""codeLines"":10639,""blankLines"":1448}]","2025-04-09T10:20:07","15609b6e008ab0b945617d9d4d32e6859d56b894",true,false,false,false,"{""Java"":37529836,""CSS"":246690,""JavaScript"":156705,""Starlark"":44168,""HTML"":43686,""XSLT"":24100,""Python"":11685,""Shell"":9787,""Batchfile"":182}","browser-firefox;browser-quirk;bug;category-accessibility;category-build;category-compiler;category-designer;category-devmode;category-devplugin;category-doctype;category-documentation;category-eclipseplugin;category-editor;category-elemental;category-gss;category-gwt-create-conference;category-hostedmode;category-i18n;category-jre;category-jsinterop;category-junit;category-maven;category-newwidget;category-other;category-presubmit;category-requestfactory;category-rpc;category-superdevmode;category-testing;category-ui;category-validation;category-website;dependencies;duplicate;enhancement;fixit;github_actions;invalid;java10;java17;java21;java7;java8;java9;jdt-bug;jsr303;ks-wait;milestone-planned;needsinfo;plug-in;priority-high;priority-low;priority-medium;question;quickfix;regression;releasenote-breakingchange;releasenote-major;reviewpending;security;sourcemaps;spam;type-defect;type-enhancement;type-feature;type-other;type-patch;type-review;type-task;wontfix",""
"450384","jitsi/jitsi",false,"13241","12","7","969","Java","master","Apache License 2.0","https://desktop.jitsi.org","210","4150","61","579362","2013-04-24T05:37:20","2024-10-28T09:07:16","2024-10-28T09:07:30","508","210","300","11","68780","405088","203063","[{""language"":""Maven"",""commentLines"":25,""codeLines"":7256,""blankLines"":22},{""language"":""WiX include"",""commentLines"":26,""codeLines"":318,""blankLines"":17},{""language"":""Bourne Shell"",""commentLines"":127,""codeLines"":362,""blankLines"":56},{""language"":""make"",""commentLines"":58,""codeLines"":216,""blankLines"":56},{""language"":""C/C++ Header"",""commentLines"":4693,""codeLines"":3055,""blankLines"":1147},{""language"":""Properties"",""commentLines"":3896,""codeLines"":39184,""blankLines"":2918},{""language"":""Ant"",""commentLines"":86,""codeLines"":601,""blankLines"":99},{""language"":""Windows Resource File"",""commentLines"":158,""codeLines"":287,""blankLines"":29},{""language"":""Windows Module Definition"",""commentLines"":0,""codeLines"":7,""blankLines"":0},{""language"":""Java"",""commentLines"":190271,""codeLines"":282369,""blankLines"":61020},{""language"":""CMake"",""commentLines"":33,""codeLines"":671,""blankLines"":117},{""language"":""XSD"",""commentLines"":64,""codeLines"":607,""blankLines"":40},{""language"":""WiX string localization"",""commentLines"":0,""codeLines"":22,""blankLines"":3},{""language"":""HTML"",""commentLines"":0,""codeLines"":43,""blankLines"":4},{""language"":""CSS"",""commentLines"":4,""codeLines"":395,""blankLines"":96},{""language"":""SVG"",""commentLines"":82,""codeLines"":47958,""blankLines"":9},{""language"":""WiX source"",""commentLines"":33,""codeLines"":527,""blankLines"":69},{""language"":""Text"",""commentLines"":0,""codeLines"":80,""blankLines"":11},{""language"":""YAML"",""commentLines"":20,""codeLines"":425,""blankLines"":62},{""language"":""C++"",""commentLines"":1852,""codeLines"":9600,""blankLines"":1247},{""language"":""Markdown"",""commentLines"":0,""codeLines"":211,""blankLines"":75},{""language"":""INI"",""commentLines"":0,""codeLines"":8,""blankLines"":1},{""language"":""DOS Batch"",""commentLines"":2,""codeLines"":69,""blankLines"":21},{""language"":""IDL"",""commentLines"":0,""codeLines"":84,""blankLines"":21},{""language"":""C"",""commentLines"":1362,""codeLines"":7575,""blankLines"":1295},{""language"":""Objective-C"",""commentLines"":209,""codeLines"":1408,""blankLines"":279},{""language"":""XML"",""commentLines"":47,""codeLines"":1368,""blankLines"":25},{""language"":""Gradle"",""commentLines"":15,""codeLines"":382,""blankLines"":41}]","2024-10-28T09:07:12","3eeeb0c7ef7693862f47d30bf533f7c52206046c",true,false,false,false,"{""Java"":17610226,""C++"":439312,""C"":192952,""Objective-C"":62689,""CMake"":26499,""VBScript"":11032,""Makefile"":10463,""Shell"":10291,""CSS"":7555,""Roff"":2127,""XSLT"":1814,""HTML"":1300}","cla-missing;component:call;component:chat;component:contacts;component:desktop-sharing;component:history;component:otr;component:packaging;component:ui;dependencies;help-wanted;java >= 9;linux - rpm;platform:linux;platform:mac;platform:windows;prio:high;prio:low;prio:normal;protocol:icq;protocol:irc;protocol:sip;protocol:xmpp;protocol:yahoo;status:confirmed;status:duplicate;status:not-a-jitsi-problem;status:wontfix;type:bug;type:feature;type:idea;type:invalid;type:support;type:task","audio;chat;icq;instant-messaging;irc;jabber;java;jitsi;sip;video;xmpp;xmpp-client"
