"id","name","isFork","commits","branches","releases","forks","mainLanguage","defaultBranch","license","homepage","watchers","stargazers","contributors","size","createdAt","pushedAt","updatedAt","totalIssues","openIssues","totalPullRequests","openPullRequests","blankLines","codeLines","commentLines","metrics","lastCommit","lastCommitSHA","hasWiki","isArchived","isDisabled","isLocked","languages","labels","topics"
"227594","activiti/activiti",false,"11194","118","1000","6971","Java","develop","Apache License 2.0","https://www.activiti.org","618","10306","211","125697","2012-09-13T11:34:43","2025-05-01T10:21:58","2025-04-30T03:51:02","2387","544","2610","108","68575","295828","71775","[{""blankLines"":458,""codeLines"":6063,""commentLines"":42,""language"":""XSD""},{""blankLines"":55,""codeLines"":11473,""commentLines"":0,""language"":""JSON""},{""blankLines"":1717,""codeLines"":8804,""commentLines"":55,""language"":""SQL""},{""blankLines"":57284,""codeLines"":199189,""commentLines"":70772,""language"":""Java""},{""blankLines"":62,""codeLines"":396,""commentLines"":41,""language"":""YAML""},{""blankLines"":13,""codeLines"":156,""commentLines"":2,""language"":""Properties""},{""blankLines"":4,""codeLines"":15,""commentLines"":0,""language"":""INI""},{""blankLines"":36,""codeLines"":184,""commentLines"":0,""language"":""Text""},{""blankLines"":8816,""codeLines"":63514,""commentLines"":710,""language"":""XML""},{""blankLines"":30,""codeLines"":5210,""commentLines"":49,""language"":""Maven""},{""blankLines"":0,""codeLines"":326,""commentLines"":0,""language"":""SVG""},{""blankLines"":97,""codeLines"":204,""commentLines"":20,""language"":""Markdown""},{""blankLines"":3,""codeLines"":14,""commentLines"":0,""language"":""Drools""},{""blankLines"":0,""codeLines"":280,""commentLines"":84,""language"":""HTML""}]","2025-04-11T08:32:04","6bd986233d877542cc7f4d7832ef06f579cb6712",true,false,false,false,"{""Java"":12706516,""HTML"":21882,""SQLPL"":7430}","api;api-events;automation;blocked;blocking;bpmn;breaking-change;bug;cherry-pick;ci;community-contribution;core;database schema migration;dependencies;devops;do-not-merge;documentation;duplicate;enhancement;epic;feature-request;feedback-required;github_actions;hackathon;in progress;infrastructure;invalid;java;modeling-ui;need rebase;next-version;preview;priority1;priority2;priority3;priority5;process;question;quick;rant;ready-for-review;refactor-candidate;regression;release-notes-required;require-testing;risk;security;task;updatebot;wip;wontfix","activiti;bpm;bpmn;business-process;cloud;hxps;java;microservices;product-activiti;spring"
"255623","vaadin/framework",false,"19206","71","208","727","Java","master","Other","http://vaadin.com/","141","1786","185","487600","2012-10-19T10:41:30","2025-03-14T03:21:53","2025-03-14T03:21:54","9764","394","2847","15","126558","593216","196676","[{""blankLines"":37,""codeLines"":46000,""commentLines"":41,""language"":""SVG""},{""blankLines"":4258,""codeLines"":25560,""commentLines"":714,""language"":""Sass""},{""blankLines"":589,""codeLines"":5492,""commentLines"":564,""language"":""XML""},{""blankLines"":420,""codeLines"":6594,""commentLines"":246,""language"":""Maven""},{""blankLines"":150,""codeLines"":594,""commentLines"":114,""language"":""Python""},{""blankLines"":319,""codeLines"":1252,""commentLines"":150,""language"":""CSS""},{""blankLines"":265,""codeLines"":2639,""commentLines"":137,""language"":""HTML""},{""blankLines"":105021,""codeLines"":438901,""commentLines"":188262,""language"":""Java""},{""blankLines"":9,""codeLines"":40,""commentLines"":3,""language"":""Ant""},{""blankLines"":45,""codeLines"":99,""commentLines"":9,""language"":""make""},{""blankLines"":9010,""codeLines"":32066,""commentLines"":959,""language"":""AsciiDoc""},{""blankLines"":3,""codeLines"":51,""commentLines"":0,""language"":""JSP""},{""blankLines"":5,""codeLines"":21,""commentLines"":1,""language"":""YAML""},{""blankLines"":443,""codeLines"":1435,""commentLines"":48,""language"":""Markdown""},{""blankLines"":4258,""codeLines"":22328,""commentLines"":3946,""language"":""SCSS""},{""blankLines"":369,""codeLines"":1929,""commentLines"":478,""language"":""Bourne Shell""},{""blankLines"":198,""codeLines"":838,""commentLines"":245,""language"":""DOS Batch""},{""blankLines"":494,""codeLines"":2578,""commentLines"":296,""language"":""JavaScript""},{""blankLines"":103,""codeLines"":940,""commentLines"":463,""language"":""Properties""},{""blankLines"":0,""codeLines"":373,""commentLines"":0,""language"":""INI""},{""blankLines"":562,""codeLines"":3486,""commentLines"":0,""language"":""Text""}]","2025-03-14T03:21:49","517302323c6a50a81924fc873272b39702c2fdfb",false,false,false,false,"{""Java"":24673402,""SCSS"":718410,""JavaScript"":132121,""HTML"":102076,""Shell"":81587,""Batchfile"":39946,""Python"":34386,""CSS"":34108,""Smarty"":175}","bfp;bug;candidate;cannot reproduce;dependencies;documentation;duplicate;enhancement;epic;good first issue;help wanted;invalid;needs design;pick to 7;pick to compatibility package;pinned;prerelease version for vaadin 23.1.0;project packaging build release;push;question;released with vaadin 23.1.0.rc2;stale;v6;v7;v7-compatibility-pack;valo;waiting for author;wontfix;workaround","java;vaadin;vaadin-framework;web-application-framework"
"276065","neo4j/neo4j",false,"81412","66","72","2437","Java","release/5.26.0","GNU General Public License v3.0","http://neo4j.com","519","14232","247","665423","2012-11-12T08:46:15","2025-04-29T03:20:58","2025-05-01T02:20:45","3803","282","9747","3","256411","1643800","333600","[{""blankLines"":1501,""codeLines"":15708,""commentLines"":308,""language"":""Maven""},{""blankLines"":129,""codeLines"":499,""commentLines"":265,""language"":""XML""},{""blankLines"":87,""codeLines"":415,""commentLines"":227,""language"":""Bourne Shell""},{""blankLines"":112,""codeLines"":219,""commentLines"":0,""language"":""Markdown""},{""blankLines"":84719,""codeLines"":536271,""commentLines"":86605,""language"":""Scala""},{""blankLines"":0,""codeLines"":3,""commentLines"":0,""language"":""Properties""},{""blankLines"":34,""codeLines"":93,""commentLines"":11,""language"":""make""},{""blankLines"":2,""codeLines"":15,""commentLines"":1,""language"":""Ant""},{""blankLines"":98,""codeLines"":324,""commentLines"":234,""language"":""PowerShell""},{""blankLines"":0,""codeLines"":7,""commentLines"":0,""language"":""CSV""},{""blankLines"":14996,""codeLines"":61708,""commentLines"":0,""language"":""Text""},{""blankLines"":191,""codeLines"":684,""commentLines"":0,""language"":""AsciiDoc""},{""blankLines"":1373,""codeLines"":5431,""commentLines"":128,""language"":""ANTLR Grammar""},{""blankLines"":151273,""codeLines"":989668,""commentLines"":243852,""language"":""Java""},{""blankLines"":4,""codeLines"":8,""commentLines"":34,""language"":""DOS Batch""},{""blankLines"":5,""codeLines"":8601,""commentLines"":0,""language"":""JSON""},{""blankLines"":10,""codeLines"":19,""commentLines"":5,""language"":""Dockerfile""},{""blankLines"":0,""codeLines"":10,""commentLines"":0,""language"":""HTML""},{""blankLines"":83,""codeLines"":215,""commentLines"":52,""language"":""Bourne Again Shell""},{""blankLines"":1794,""codeLines"":23902,""commentLines"":1878,""language"":""Cucumber""}]","2024-12-03T01:21:30","c68156edf24164435ab1ac257ec633134c2887f7",true,false,false,false,"{""Java"":38545456,""Scala"":16101091,""Gherkin"":285061,""Roff"":62526,""Shell"":33886,""PowerShell"":21127,""Makefile"":4236,""Batchfile"":1796,""Dockerfile"":512,""HTML"":146}","1.9;2.0;2.1;2.2;2.3;3.0;3.1;3.2;3.3;3.4;3.5;4.0;bolt server;browser;bug;build;causal clustering;changelog;config;cypher;dependencies;desktop;docs;enhancement;fabric;feature;ha;invalid;just for building;need-more-info;not ready for merge;opencypher;operability;performance;priority;protocol change;question;security;shell;team-bloom;team-clg;team-cluster;team-connectors;team-cypher;team-documentation;team-drivers;team-kernel;team-packaging;team-ux;test-only;tools;wontfix","cypher;database;graph;graph-database;graphdb;neo4j;nosql"
"340558","processing/processing",false,"13214","4","48","1499","Java","master","Other","http://processing.org","427","6488","111","1648015","2013-01-24T09:17:22","2024-12-18T10:51:07","2024-12-19T08:51:29","5138","471","1049","25","38794","142084","54413","[{""blankLines"":383,""codeLines"":1524,""commentLines"":438,""language"":""Ant""},{""blankLines"":5,""codeLines"":14,""commentLines"":1,""language"":""make""},{""blankLines"":3,""codeLines"":28,""commentLines"":0,""language"":""YAML""},{""blankLines"":16,""codeLines"":40,""commentLines"":77,""language"":""C/C++ Header""},{""blankLines"":855,""codeLines"":4844,""commentLines"":1170,""language"":""Properties""},{""blankLines"":114,""codeLines"":246,""commentLines"":24,""language"":""Markdown""},{""blankLines"":284,""codeLines"":731,""commentLines"":360,""language"":""GLSL""},{""blankLines"":74,""codeLines"":231,""commentLines"":72,""language"":""Bourne Shell""},{""blankLines"":29967,""codeLines"":99432,""commentLines"":50756,""language"":""Java""},{""blankLines"":22,""codeLines"":877,""commentLines"":26,""language"":""XML""},{""blankLines"":580,""codeLines"":2314,""commentLines"":636,""language"":""Arduino Sketch""},{""blankLines"":46,""codeLines"":167,""commentLines"":64,""language"":""Objective-C""},{""blankLines"":32,""codeLines"":278,""commentLines"":74,""language"":""HTML""},{""blankLines"":7,""codeLines"":19,""commentLines"":0,""language"":""Python""},{""blankLines"":7,""codeLines"":35,""commentLines"":1,""language"":""CSS""},{""blankLines"":89,""codeLines"":349,""commentLines"":51,""language"":""C""},{""blankLines"":1,""codeLines"":2,""commentLines"":0,""language"":""DOS Batch""},{""blankLines"":267,""codeLines"":1296,""commentLines"":663,""language"":""ANTLR Grammar""},{""blankLines"":0,""codeLines"":1822,""commentLines"":0,""language"":""INI""},{""blankLines"":6042,""codeLines"":27835,""commentLines"":0,""language"":""Text""}]","2024-12-18T10:51:07","a76733d1c20f694685a5eeb12a00a1634c4bc627",true,false,false,false,"{""Java"":5575938,""Processing"":90831,""GAP"":50855,""GLSL"":47397,""ANTLR"":12653,""Shell"":12539,""C"":11794,""Objective-C"":11200,""HTML"":10360,""Python"":719,""CSS"":600,""Makefile"":508,""C++"":259,""Batchfile"":165}","android;arm;book;cantfix;core;critical;debugger;duplicate;editor;enhancement;forum;help wanted;high;i18n;imported;invalid;io;javafx;known;libraries;linux;low;macosx;manager;opengl;pde;preprocessor;reference;revised;revision needed;serial;shape;tools;tweak;video;web;windows;wontfix","art;design;education;java;learning;pde;processing"
"367372","owlcs/owlapi",false,"2847","9","0","315","Java","version5",,,"65","821","34","146664","2013-02-17T11:51:14","2024-09-08T01:31:00","2024-09-08T01:30:25","926","97","223","5","31176","223309","69531","[{""blankLines"":457,""codeLines"":1791,""commentLines"":0,""language"":""Markdown""},{""blankLines"":5108,""codeLines"":60011,""commentLines"":895,""language"":""XML""},{""blankLines"":0,""codeLines"":22,""commentLines"":0,""language"":""Properties""},{""blankLines"":1,""codeLines"":8,""commentLines"":0,""language"":""YAML""},{""blankLines"":23940,""codeLines"":151143,""commentLines"":68460,""language"":""Java""},{""blankLines"":49,""codeLines"":1499,""commentLines"":156,""language"":""Maven""},{""blankLines"":17,""codeLines"":210,""commentLines"":11,""language"":""CSS""},{""blankLines"":1087,""codeLines"":6181,""commentLines"":0,""language"":""Text""},{""blankLines"":517,""codeLines"":2444,""commentLines"":9,""language"":""HTML""}]","2024-09-08T01:30:13","0e7166f4df44d40dbe66d74c3e8710ef4fd5ee4b",true,false,false,false,"{""Java"":10548312,""HTML"":128964,""CSS"":4218}","bug;compatibility;dependencies;duplicate;enhancement;invalid;meta;modularity issue;offtopic;question;specs issue;wontfix",""
"440939","gwtproject/gwt",false,"9543","8","6","383","Java","main",,"http://www.gwtproject.org","145","1560","112","325060","2013-04-18T03:12:03","2025-04-09T10:39:42","2025-04-09T10:20:32","9903","834","206","13","141474","879548","385999","[{""blankLines"":321,""codeLines"":1741,""commentLines"":255,""language"":""HTML""},{""blankLines"":0,""codeLines"":602,""commentLines"":0,""language"":""INI""},{""blankLines"":207,""codeLines"":4205,""commentLines"":0,""language"":""Text""},{""blankLines"":939,""codeLines"":10500,""commentLines"":827,""language"":""CSS""},{""blankLines"":0,""codeLines"":3,""commentLines"":0,""language"":""SVG""},{""blankLines"":192,""codeLines"":966,""commentLines"":160,""language"":""XSD""},{""blankLines"":0,""codeLines"":2,""commentLines"":0,""language"":""DOS Batch""},{""blankLines"":5,""codeLines"":17,""commentLines"":2,""language"":""Starlark""},{""blankLines"":61,""codeLines"":456,""commentLines"":87,""language"":""XSLT""},{""blankLines"":537,""codeLines"":2784,""commentLines"":1422,""language"":""JavaScript""},{""blankLines"":101,""codeLines"":1082,""commentLines"":235,""language"":""Bazel""},{""blankLines"":246,""codeLines"":2218,""commentLines"":172,""language"":""Ant""},{""blankLines"":0,""codeLines"":10,""commentLines"":1,""language"":""JSP""},{""blankLines"":100,""codeLines"":199,""commentLines"":10,""language"":""Markdown""},{""blankLines"":47,""codeLines"":158,""commentLines"":66,""language"":""Protocol Buffers""},{""blankLines"":7,""codeLines"":152,""commentLines"":23,""language"":""YAML""},{""blankLines"":1825,""codeLines"":47741,""commentLines"":19139,""language"":""Properties""},{""blankLines"":43,""codeLines"":222,""commentLines"":39,""language"":""Bourne Shell""},{""blankLines"":51,""codeLines"":450,""commentLines"":92,""language"":""Maven""},{""blankLines"":135337,""codeLines"":795245,""commentLines"":358994,""language"":""Java""},{""blankLines"":7,""codeLines"":156,""commentLines"":48,""language"":""DTD""},{""blankLines"":1448,""codeLines"":10639,""commentLines"":4427,""language"":""XML""}]","2025-04-09T10:20:07","15609b6e008ab0b945617d9d4d32e6859d56b894",true,false,false,false,"{""Java"":37529836,""CSS"":246690,""JavaScript"":156705,""Starlark"":44168,""HTML"":43686,""XSLT"":24100,""Python"":11685,""Shell"":9787,""Batchfile"":182}","browser-firefox;browser-quirk;bug;category-accessibility;category-build;category-compiler;category-designer;category-devmode;category-devplugin;category-doctype;category-documentation;category-eclipseplugin;category-editor;category-elemental;category-gss;category-gwt-create-conference;category-hostedmode;category-i18n;category-jre;category-jsinterop;category-junit;category-maven;category-newwidget;category-other;category-presubmit;category-requestfactory;category-rpc;category-superdevmode;category-testing;category-ui;category-validation;category-website;dependencies;duplicate;enhancement;fixit;github_actions;invalid;java10;java17;java21;java7;java8;java9;jdt-bug;jsr303;ks-wait;milestone-planned;needsinfo;plug-in;priority-high;priority-low;priority-medium;question;quickfix;regression;releasenote-breakingchange;releasenote-major;reviewpending;security;sourcemaps;spam;type-defect;type-enhancement;type-feature;type-other;type-patch;type-review;type-task;wontfix",""
"470384","opensourcebim/bimserver",false,"5065","8","92","617","Java","master","GNU Affero General Public License v3.0",,"188","1587","25","630763","2013-05-08T02:55:01","2025-02-20T05:30:33","2025-02-22T03:07:28","1224","100","110","4","144130","582776","970760","[{""blankLines"":0,""codeLines"":33,""commentLines"":0,""language"":""Ant""},{""blankLines"":4,""codeLines"":46,""commentLines"":0,""language"":""Visualforce Component""},{""blankLines"":11,""codeLines"":44,""commentLines"":0,""language"":""Markdown""},{""blankLines"":1811,""codeLines"":6162,""commentLines"":304,""language"":""Protocol Buffers""},{""blankLines"":42,""codeLines"":75115,""commentLines"":33,""language"":""XML""},{""blankLines"":73,""codeLines"":37308,""commentLines"":53,""language"":""JavaScript""},{""blankLines"":1,""codeLines"":1214,""commentLines"":0,""language"":""Maven""},{""blankLines"":0,""codeLines"":288,""commentLines"":0,""language"":""SVG""},{""blankLines"":3,""codeLines"":12,""commentLines"":0,""language"":""Text""},{""blankLines"":10,""codeLines"":40,""commentLines"":5,""language"":""CSS""},{""blankLines"":71,""codeLines"":879,""commentLines"":0,""language"":""HTML""},{""blankLines"":0,""codeLines"":110,""commentLines"":0,""language"":""INI""},{""blankLines"":2450,""codeLines"":19521,""commentLines"":0,""language"":""Expect""},{""blankLines"":1574,""codeLines"":20308,""commentLines"":56,""language"":""XSD""},{""blankLines"":0,""codeLines"":4673,""commentLines"":0,""language"":""JSON""},{""blankLines"":138076,""codeLines"":416991,""commentLines"":970251,""language"":""Java""},{""blankLines"":4,""codeLines"":32,""commentLines"":58,""language"":""Properties""}]","2025-02-20T05:29:30","7f1661e117889b9a5da93dd51d2d789e95e2222a",true,false,false,false,"{""Java"":51972868,""JavaScript"":992023,""HTML"":35830,""CSS"":502}","auth;bug;dependencies;enhancement;faq;feature;good first issue;housekeeping;howto;java client library;low level interface;plugin installation;query language;reproduced;unsupported","bim;bim-applications;bim-bots;bim-server;bimserver;buildingsmart;ifc;java;openbim"
"537490","stanfordnlp/corenlp",false,"17340","13","18","2715","Java","main","GNU General Public License v3.0","http://stanfordnlp.github.io/CoreNLP/","488","9848","105","396383","2013-06-27T09:13:49","2025-04-07T11:22:58","2025-04-08T01:36:19","1131","181","301","2","77431","706479","138944","[{""blankLines"":175,""codeLines"":998,""commentLines"":410,""language"":""Snakemake""},{""blankLines"":38,""codeLines"":1152,""commentLines"":54,""language"":""Lisp""},{""blankLines"":5,""codeLines"":93,""commentLines"":5,""language"":""YAML""},{""blankLines"":129,""codeLines"":595,""commentLines"":210,""language"":""Protocol Buffers""},{""blankLines"":10,""codeLines"":50,""commentLines"":9,""language"":""Gradle""},{""blankLines"":74,""codeLines"":90,""commentLines"":104,""language"":""C Shell""},{""blankLines"":45,""codeLines"":89,""commentLines"":3,""language"":""Markdown""},{""blankLines"":18,""codeLines"":170,""commentLines"":0,""language"":""XSLT""},{""blankLines"":189,""codeLines"":725,""commentLines"":152,""language"":""Python""},{""blankLines"":1860,""codeLines"":63815,""commentLines"":0,""language"":""Text""},{""blankLines"":201,""codeLines"":3259,""commentLines"":37,""language"":""XML""},{""blankLines"":15,""codeLines"":44,""commentLines"":4,""language"":""Ruby""},{""blankLines"":418,""codeLines"":1151,""commentLines"":458,""language"":""Properties""},{""blankLines"":33,""codeLines"":139,""commentLines"":13,""language"":""DOS Batch""},{""blankLines"":261,""codeLines"":1813,""commentLines"":111,""language"":""TeX""},{""blankLines"":187,""codeLines"":529,""commentLines"":59,""language"":""make""},{""blankLines"":410,""codeLines"":997,""commentLines"":433,""language"":""Ant""},{""blankLines"":105,""codeLines"":423,""commentLines"":89,""language"":""Bourne Shell""},{""blankLines"":1292,""codeLines"":8510,""commentLines"":1162,""language"":""JavaScript""},{""blankLines"":66,""codeLines"":693,""commentLines"":31,""language"":""JSP""},{""blankLines"":86,""codeLines"":296,""commentLines"":76,""language"":""Perl""},{""blankLines"":27,""codeLines"":371,""commentLines"":2,""language"":""Maven""},{""blankLines"":89,""codeLines"":590,""commentLines"":42,""language"":""CSS""},{""blankLines"":31,""codeLines"":130,""commentLines"":52,""language"":""Bourne Again Shell""},{""blankLines"":22,""codeLines"":148,""commentLines"":22,""language"":""HTML""},{""blankLines"":0,""codeLines"":12,""commentLines"":0,""language"":""CSV""},{""blankLines"":11,""codeLines"":27,""commentLines"":0,""language"":""Windows Module Definition""},{""blankLines"":71634,""codeLines"":619570,""commentLines"":135406,""language"":""Java""}]","2025-03-24T06:38:02","cabc0208127f0ea36013fe31cfdb2f7cec7c1c46",true,false,false,false,"{""Java"":31099792,""Lex"":319768,""JavaScript"":238915,""Makefile"":44603,""Shell"":39229,""Common Lisp"":36144,""Python"":34638,""Perl"":11812,""CSS"":11654,""HTML"":7876,""Ruby"":3447,""Batchfile"":429}","algorithm-error;analysis-bug;annotator-pool;bug;build;cantreproduce;cleanup;cleanxml;concurrency-bug;coref;custom-annotator;depparse;discussion;documentation;duplicate;enhancement;fixed;fixed on dev;good first issue;help wanted;kbp;lemma;multilingual;multithread;ner;outdated-version;packaging-bug;parse;pos;protobuf;question;request;sentiment;serialization;severe-bug;ssplit;sutime;testing;tokenize;tokensregex;trees;update-needed;website;windows;wontfix;wrapper-bug","named-entity-recognition;natural-language-processing;nlp;nlp-parsing;stanford-nlp"
"977180","real-logic/aeron",false,"17743","18","112","900","Java","master","Apache License 2.0","https://aeron.io","356","7523","116","70009","2014-02-07T05:16:58","2025-01-23T09:29:03","2025-01-23T09:47:06","802","15","924","4","62410","312054","71133","[{""blankLines"":188,""codeLines"":517,""commentLines"":0,""language"":""Markdown""},{""blankLines"":9169,""codeLines"":37503,""commentLines"":15303,""language"":""C/C++ Header""},{""blankLines"":223,""codeLines"":1214,""commentLines"":19,""language"":""Gradle""},{""blankLines"":210,""codeLines"":1561,""commentLines"":133,""language"":""XML""},{""blankLines"":2,""codeLines"":78,""commentLines"":1,""language"":""Properties""},{""blankLines"":55,""codeLines"":1266,""commentLines"":2,""language"":""YAML""},{""blankLines"":37,""codeLines"":148,""commentLines"":118,""language"":""Bourne Shell""},{""blankLines"":9775,""codeLines"":50521,""commentLines"":2258,""language"":""C""},{""blankLines"":19,""codeLines"":72,""commentLines"":0,""language"":""Python""},{""blankLines"":192,""codeLines"":808,""commentLines"":870,""language"":""Bourne Again Shell""},{""blankLines"":124,""codeLines"":420,""commentLines"":663,""language"":""DOS Batch""},{""blankLines"":0,""codeLines"":387,""commentLines"":1,""language"":""XSD""},{""blankLines"":6,""codeLines"":29,""commentLines"":0,""language"":""Dockerfile""},{""blankLines"":213,""codeLines"":638,""commentLines"":55,""language"":""AsciiDoc""},{""blankLines"":31046,""codeLines"":169333,""commentLines"":48839,""language"":""Java""},{""blankLines"":2,""codeLines"":46,""commentLines"":0,""language"":""TOML""},{""blankLines"":330,""codeLines"":1978,""commentLines"":293,""language"":""CMake""},{""blankLines"":21,""codeLines"":174,""commentLines"":15,""language"":""PowerShell""},{""blankLines"":10798,""codeLines"":45360,""commentLines"":2563,""language"":""C++""},{""blankLines"":0,""codeLines"":1,""commentLines"":0,""language"":""Text""}]","2025-01-23T09:29:00","42d8e44a7374f64bc7b6e304e7e867e4077d527f",true,false,false,false,"{""Java"":9105514,""C++"":3556207,""C"":2815793,""CMake"":107911,""Shell"":67043,""Batchfile"":38899,""PowerShell"":6470,""Dockerfile"":1088}","bug;documentation;duplicate;enhancement;invalid;linux;osx;question;requires sponsorship;task;windows;wontfix","c;c-plus-plus;ipc;java;messaging;multicast-streams"
"1019935","ehcache/ehcache3",false,"4930","12","52","582","Java","master","Apache License 2.0","http://www.ehcache.org","155","2034","50","22384","2014-02-26T08:39:16","2025-01-15T09:40:07","2025-01-16T09:14:15","1203","100","2049","29","32521","146680","46218","[{""blankLines"":17,""codeLines"":89,""commentLines"":1,""language"":""Groovy""},{""blankLines"":0,""codeLines"":655,""commentLines"":0,""language"":""SVG""},{""blankLines"":132,""codeLines"":507,""commentLines"":179,""language"":""Bourne Shell""},{""blankLines"":229,""codeLines"":451,""commentLines"":0,""language"":""Markdown""},{""blankLines"":8,""codeLines"":31,""commentLines"":37,""language"":""Properties""},{""blankLines"":39,""codeLines"":253,""commentLines"":0,""language"":""Text""},{""blankLines"":4,""codeLines"":13,""commentLines"":0,""language"":""INI""},{""blankLines"":29458,""codeLines"":133546,""commentLines"":44160,""language"":""Java""},{""blankLines"":11,""codeLines"":51,""commentLines"":36,""language"":""YAML""},{""blankLines"":20,""codeLines"":40,""commentLines"":21,""language"":""Dockerfile""},{""blankLines"":90,""codeLines"":485,""commentLines"":0,""language"":""PlantUML""},{""blankLines"":21,""codeLines"":66,""commentLines"":2,""language"":""DOS Batch""},{""blankLines"":96,""codeLines"":1121,""commentLines"":151,""language"":""XSD""},{""blankLines"":1375,""codeLines"":4149,""commentLines"":6,""language"":""AsciiDoc""},{""blankLines"":392,""codeLines"":2188,""commentLines"":1192,""language"":""XML""},{""blankLines"":0,""codeLines"":90,""commentLines"":0,""language"":""JSON""},{""blankLines"":224,""codeLines"":1327,""commentLines"":428,""language"":""Gradle""},{""blankLines"":405,""codeLines"":1618,""commentLines"":5,""language"":""CSS""}]","2025-01-15T09:40:07","900433f1758fd160437875e54c0555dca2e41605",true,false,false,false,"{""Java"":7853645,""Shell"":28136,""Dockerfile"":3601}","api;blocked;bug;cla accepted;cla pending;cla unnecessary;clustering;documentation;duplicate;enhancement;in progress;invalid;jsr107;management;pending review;perf;prioritized;question;resilience;security;spi;support request;under review;unknown;usability;wontfix",""
"1289433","opengamma/strata",false,"4807","118","152","293","Java","main","Apache License 2.0","http://strata.opengamma.io","88","884","60","44319","2014-06-16T11:45:55","2025-04-14T11:02:28","2025-04-15T02:09:04","429","76","2288","7","80301","579067","219525","[{""blankLines"":524,""codeLines"":2399,""commentLines"":0,""language"":""INI""},{""blankLines"":179,""codeLines"":370,""commentLines"":0,""language"":""Markdown""},{""blankLines"":0,""codeLines"":19,""commentLines"":0,""language"":""HTML""},{""blankLines"":0,""codeLines"":252,""commentLines"":1,""language"":""Properties""},{""blankLines"":27,""codeLines"":55761,""commentLines"":0,""language"":""CSV""},{""blankLines"":68,""codeLines"":675,""commentLines"":0,""language"":""Text""},{""blankLines"":84,""codeLines"":2050,""commentLines"":162,""language"":""Maven""},{""blankLines"":79341,""codeLines"":504470,""commentLines"":218661,""language"":""Java""},{""blankLines"":0,""codeLines"":6,""commentLines"":0,""language"":""JSON""},{""blankLines"":42,""codeLines"":12723,""commentLines"":661,""language"":""XML""},{""blankLines"":36,""codeLines"":342,""commentLines"":40,""language"":""YAML""}]","2025-04-14T11:02:26","3a31fbf333b35b7ce3e3cd121a99ef7fdcf66336",false,false,false,false,"{""Java"":31012693}","auto-merge;dependencies;java;status:fixed;status:invalid;status:wontfix;type:bug;type:coverage;type:discussion;type:enhancement;type:needsinvestigation;type:task","derivatives;etd;finance;java;market-risk;opengamma;otc;quantitative-finance;strata"
"1344963","aws-amplify/aws-sdk-android",false,"1523","16","187","549","Java","main","Other","https://docs.amplify.aws","125","1035","90","268902","2014-07-09T12:44:24","2025-01-14T05:47:22","2025-01-14T05:47:26","1330","82","2274","20","203063","944777","1605433","[{""blankLines"":201255,""codeLines"":938019,""commentLines"":1605265,""language"":""Java""},{""blankLines"":220,""codeLines"":973,""commentLines"":37,""language"":""Gradle""},{""blankLines"":8,""codeLines"":127,""commentLines"":0,""language"":""HTML""},{""blankLines"":11,""codeLines"":215,""commentLines"":19,""language"":""Properties""},{""blankLines"":215,""codeLines"":680,""commentLines"":0,""language"":""Text""},{""blankLines"":120,""codeLines"":1466,""commentLines"":26,""language"":""XML""},{""blankLines"":1,""codeLines"":45,""commentLines"":0,""language"":""JSON""},{""blankLines"":23,""codeLines"":59,""commentLines"":2,""language"":""DOS Batch""},{""blankLines"":6,""codeLines"":11,""commentLines"":8,""language"":""ProGuard""},{""blankLines"":1084,""codeLines"":2620,""commentLines"":0,""language"":""Markdown""},{""blankLines"":100,""codeLines"":337,""commentLines"":68,""language"":""Bourne Shell""},{""blankLines"":20,""codeLines"":225,""commentLines"":8,""language"":""YAML""}]","2025-01-14T05:47:20","1aedcb18b067794c7d1dbfb606278c5146b39934",false,false,false,false,"{""Java"":101902917,""Python"":41537,""CSS"":13494,""Shell"":8822,""HTML"":5714,""Scilab"":2260,""Ruby"":1227,""PLSQL"":933}","api gateway;appsync;autoscaling;bug;cli;closing soon;cloudwatch;cognito;comprehend;connect;core;documentation;duplicate;dynamodb;ec2;elb;feature-request;first-time-contributor;geo;good first issue;improvement;infrastructure;investigating;iot;kinesis;kinesis video;kms;lambda;lex;machine learning;mobile analytics;mobile client;not-reproducible;open-for-contribution;other aws services;pending-community-response;pending-maintainer-response;pending-release;pending-triage;pinpoint;polly;question;rekognition;requires-service-team-response;s3;sagemaker;samples;service;ses;sns;sqs;textract;transcribe;transferred;translate;wontfix","amazon-web-services;android;aws-mobile;aws-sdk;aws-sdk-android;java"
